0.010433,0.0034356,0.0067798,-0.0020463,0.0093788,-0.0016801,0.0050127,0.012853,0.015121,-0.0026414,0.032078,0.012992,0.0043123,0.0078294,0.059855,0.031509,0.019014,0.059315,0.049468,0.03172,0.057383,0.080666,0.055461,0.0030534,-0.0016709,0.021777,-0.00347,0.01974,0.036457,0.013344,-0.00014649,0.045816,0.028836,0.065664,0.039449,0.075813,0.076234,0.0045345,-0.0059512,0.051606,0.13977,0.083202,0.088489,0.017049,0.049202,0.033981,0.0066497,0.0064318,0.0070132,0.011799,0.0084324,0.0013688,-0.00068563,0.00012818,-0.0015473,0.0031961,0.0071368,-0.0014786,0.013964,0.0063266
0.017457,0.0053606,0.015497,0.017933,0.0066836,0.013915,0.013019,0.0087345,-0.0010079,7.9004e-18,0.0040056,0.00020998,-0.0020298,-0.0032823,0.014027,-0.0058515,0.046657,0.062715,0.012725,0.075296,0.03,0.086429,0.064511,0.027452,0.012319,0.021333,0.013761,0.044404,0.043444,0.033345,0.011339,0.019698,0.04411,0.028964,0.029504,0.078128,0.12148,0.093415,0.0781,0.11919,0.044171,0.056247,0.0781,0.036453,0.097264,0.073214,0.065266,0.010975,0.017457,0.027751,0.017849,0.0063695,0.0053744,-0.00019598,-0.00081193,0.0070361,0.011773,-0.0020298,0.023631,0.010555
-0.0018059,-0.00065463,-0.00053196,0.0036537,0.001442,0.0025478,0.0025478,0.0016984,-0.00019598,1.4765e-17,0.021745,-0.0012179,0.011773,0.0068805,-0.00078394,0.025002,0.046007,0.055631,0.05062,0.0026094,0.011801,0.01894,0.018197,0.021432,0.0053896,0.031518,0.017583,0.018199,0.012392,0.0041437,0.035921,0.03025,0.0025198,0.015581,0.024523,0.068804,0.0010499,0.01149,0.012907,0.025786,0.008208,0.048674,0.10755,0.059901,0.10293,0.060755,0.0059008,-0.0043816,0.013719,0.011261,0.016043,0.018856,0.030717,-0.0021278,-5.5995e-05,-0.0011948,-0.0020298,0.00029398,-0.0024446,-0.0010919
0,5.9881e-06,-6.409e-05,-0.0003296,-0.00013473,-0.00023805,-0.00023805,-0.00015868,1.8311e-05,-1.0165e-18,-0.001497,-0.00072787,0.0070361,0.0010524,0.02234,0.018806,0.0036497,0.0095585,0.033139,0.012448,0.04733,0.021269,0.038108,0.030452,-0.0043947,0.0021273,0.0099201,0.014324,0.016545,0.016164,-0.0044817,-0.0026737,0.0033647,0.017451,0.0077515,0.07168,0.006267,-0.0021647,-0.0020554,0.0049028,0.014978,0.048818,0.0424,0.063378,0.05574,0.026881,0.032427,0.025256,-0.004294,0.0075764,0.015642,-0.0040972,-0.0033773,0.0093662,0.0012131,0.0040464,0.0070361,-0.00072787,0,0
0,0,0,0,0,0,0,0,0,0,0.00010987,-0.0015119,-0.0011059,0.021415,-0.0032477,0.013313,0.0067386,0.018856,0.033023,0.022752,0.062939,0.025716,-0.0020875,-0.0014139,0.00034997,-0.0025361,0.0028278,0.037839,0.023196,-0.0017079,0.0029678,0.0013505,0.0035277,0.02027,-0.0031953,0.018338,0.0036117,-0.0003296,8.3993e-05,-0.00075594,0.012909,0.013873,-0.00012599,0.065779,0.032183,0.07922,0.020005,0.014335,0.031637,0.018284,-0.0037237,0.015427,0.0081577,0.014363,0.0020298,0.0067706,0.011773,-0.0012179,-6.7765e-19,0
0,0,0,0,0,0,0,0,0,0,-0.0010621,0.015427,0.0028418,0.002678,0.015217,0.0048716,-0.00069125,0.0042417,0.031945,0.017043,0.011073,0.017331,0.014425,0.0088333,-0.0029538,0.014054,0.022342,0.014363,0.041374,0.0083013,0.014293,0.0091556,-0.00037797,0.0037237,-0.00051272,0.0037237,0.00068594,-6.409e-05,1.347e-17,4.3776e-17,0.01464,0.0021278,0.019808,-0.00044405,0.0065235,0.050116,0.053638,0.041997,0.014531,0.0019502,-0.00062995,0.0028418,0.0018082,-0.0017919,-0.00020998,-0.00070041,-0.0012179,0.00012599,-2.2024e-18,0
0,0,0,0,0,0,0,0,0,0,-0.00063473,0.0092197,0.00062716,0.0081153,0.024052,0.0057177,0.047075,0.016224,0.0042986,0.011485,0.029861,0.013514,0.02535,0.044075,0.0023622,0.0046737,0.031028,-0.0012497,0.015082,0.033198,0.017281,-0.0021018,9.1556e-06,-0.00034791,4.7904e-05,-0.00034791,-6.409e-05,5.9881e-06,3.0156e-17,9.1556e-05,0.032539,-0.0014741,-0.0022981,-0.0019431,0.0052645,0.02733,0.030672,0.0059054,0.061256,0.044045,0.014791,-0.0031083,-0.00078743,-0.0016251,0.016595,0.0069237,0.042345,0.0080112,-0.00074851,0
0,0,0,0,0,0,4.793e-33,2.1177e-17,4.793e-33,0,0.00010071,-0.0012319,-0.0040737,0.0086933,0.013229,0.0099812,0.022276,0.019206,0.0018478,0.0056994,0.0272,0.00086793,0.021818,0.024792,0.015119,0.02375,0.06725,0.00074194,0.0047335,0.034185,0.0022958,-0.00034791,1.4379e-32,0,0.00010987,-0.0015959,-0.00029398,2.7467e-05,-1.0361e-18,-0.0012599,0.0097737,0.016673,0.013537,0.01318,-0.00057395,0.0014559,0.023814,0.059313,0.031777,0.007384,0.0013159,0.016113,0.0091556,-0.0010639,-3.0048e-17,-1.2537e-17,-7.6673e-17,-1.4506e-17,1.3553e-18,0
0,0,0,0,0,0,1.5577e-32,6.8824e-17,1.5577e-32,0,-0.00026551,0.0016239,0.027004,0.0076724,0.0021558,-0.0015119,-0.0027009,0.0038077,0.00076994,-0.0006821,-0.0028138,-8.3993e-05,-0.0023072,-0.0031077,0.0022818,0.0035478,0.025926,0.026192,0.021914,0.016309,-0.00072794,-0.00054934,-0.00081193,8.3993e-05,-0.0010621,0.015427,0.0028418,-0.00026551,0,-0.0012599,0.010918,0.017975,0.00095192,0.023095,0.0035277,0.01901,0.0056948,0.024736,-0.0032477,0.036201,0.020004,0.0065655,0.0013505,-0.00011199,-0.00081193,-0.00048525,5.5995e-05,0,0,0
0,0,0,0,0,0,5.2942e-18,0.023391,5.2942e-18,0,-6.2875e-05,-0.00042116,0.016036,0.0033009,-0.0013642,-9.1556e-06,2.994e-05,-0.00034791,-6.409e-05,5.9881e-06,0,0,0,2.7467e-05,-0.00022889,-0.0025599,0.0283,0.017487,0.027114,0.030809,-0.0038728,0.025356,0.0070361,-0.00070956,-0.00079342,0.0089542,0.0017258,-0.00015868,0,9.1556e-05,-0.00079342,-0.0013001,-0.00012818,-0.0015359,-0.0016297,-0.0020417,0.013497,0.003296,0.015876,0.016949,0.015803,0.036673,0.019326,-0.0029985,0.0070361,0.0038548,-0.00083316,-6.409e-05,5.9881e-06,0
0,0,0,0,0,0,-9.5861e-33,-4.2353e-17,-9.5861e-33,0,-0.0013733,0.020228,0.00043396,-4.5778e-05,0.0069574,-0.0020438,-0.0015198,0.00016799,0,0,0,0,0,0,0,7.3245e-05,-0.00089593,-0.0018199,-0.00095219,0.00023798,-0.0019458,0.035336,0.010639,-0.0012879,0.0017991,0.0014839,-0.0020858,0.00012818,0,0,0,0,0,-0.0013917,0.020214,0.0029118,0.023283,0.011773,-0.0012179,-0.0011445,-2.9011e-17,-6.7348e-17,-3.5238e-17,-0.0012179,0.011773,0.010785,0.0029118,0.00068594,-6.409e-05,2.3313e-17
0,0,0,0,0,0,0,0,0,0,-0.00025636,0.0025898,0.010583,0.014333,0.032253,0.02461,0.013798,-0.0016239,0,0,0,0,0,0,5.5995e-05,-0.00048525,-0.00081193,8.3993e-05,1.8311e-05,-0.0014139,0.0099812,0.060931,0.0095472,-0.0032197,0.0090275,0.018269,0.013831,-0.0022065,2.0722e-18,0,0,0,0,-0.00025636,0.0037237,0.00076994,-0.0025086,-0.0012179,0.00012599,0,0,0,0,0.00012599,-0.0012179,0.019625,0.020298,0.0037237,-0.00034791,7.5767e-17
0,0,0,0,0,0,0,0,0,0,2.3952e-05,-0.0018037,0.014081,0.0077485,-0.003502,0.021406,0.0079192,-0.0009705,0,0,0,0,0,0,-0.00048525,0.0042051,0.0070361,-0.00072787,-0.00015868,0.0009705,0.015771,0.0042485,0.0082492,0.0085651,-0.0014282,0.00063632,0.0093296,0.009283,-1.7958e-17,0,0,0,0,2.3952e-05,-0.00034791,2.7467e-05,-0.00078743,-0.0013276,0.00013733,0,0,0,0,-1.3553e-18,-4.4048e-18,-0.0014012,-0.0013917,-0.00025636,-0.0018473,0.02575
0,0,0,0,0,0,0,0,0,0,0,-0.0010079,0.0097432,0.0051729,0.0064535,0.036145,-0.0035707,0.00011199,0,0,0,0,0,0,-0.00072794,0.0063082,0.010555,-0.0010919,-0.00023805,0.0026318,0.013075,-0.0021607,0.0017919,0.013915,-0.00093388,-0.00019598,-0.0010639,0.014951,-2.6939e-17,0,0,0,0,0,0,-0.0012599,0.010918,0.018269,-0.0018898,0,0,0,0,0,0,0,0,0,1.6941e-18,-2.3313e-17
