0.067359,0.094359,0.12992,0.17581,0.23383,0.30568,0.39275,0.49598,0.61561,0.75099,0.90045,1.0611,1.2291,1.3992,1.5656,1.7218,1.861,1.9771,2.0644,2.1187,2.137,2.1187,2.0644,1.9771,1.861,1.7218,1.5656,1.3992,1.2291,1.0611,0.90045,0.75099,0.61561,0.49598,0.39275,0.30568,0.23383,0.17581,0.12992,0.094359,0.067359
0.058974,0.084058,0.11765,0.16171,0.21825,0.28927,0.37649,0.48118,0.6039,0.74428,0.90077,1.0705,1.2494,1.4318,1.6113,1.7807,1.9325,2.0594,2.1551,2.2147,2.2349,2.2147,2.1551,2.0594,1.9325,1.7807,1.6113,1.4318,1.2494,1.0705,0.90077,0.74428,0.6039,0.48118,0.37649,0.28927,0.21825,0.16171,0.11765,0.084058,0.058974
0.05099,0.074051,0.1055,0.14747,0.20221,0.27203,0.35901,0.46483,0.59043,0.73576,0.89948,1.0788,1.2693,1.4652,1.6593,1.8434,2.0092,2.1483,2.2536,2.3192,2.3415,2.3192,2.2536,2.1483,2.0092,1.8434,1.6593,1.4652,1.2693,1.0788,0.89948,0.73576,0.59043,0.46483,0.35901,0.27203,0.20221,0.14747,0.1055,0.074051,0.05099
0.043471,0.064424,0.093571,0.13319,0.1858,0.25401,0.34033,0.44687,0.57505,0.72521,0.89632,1.0857,1.2888,1.4993,1.7094,1.91,2.0915,2.2445,2.3606,2.4331,2.4578,2.4331,2.3606,2.2445,2.0915,1.91,1.7094,1.4993,1.2888,1.0857,0.89632,0.72521,0.57505,0.44687,0.34033,0.25401,0.1858,0.13319,0.093571,0.064424,0.043471
0.036478,0.055265,0.081963,0.11899,0.16912,0.23529,0.32044,0.42722,0.55758,0.71237,0.89094,1.0908,1.3073,1.5338,1.7616,1.9806,2.1799,2.3487,2.4771,2.5576,2.585,2.5576,2.4771,2.3487,2.1799,1.9806,1.7616,1.5338,1.3073,1.0908,0.89094,0.71237,0.55758,0.42722,0.32044,0.23529,0.16912,0.11899,0.081963,0.055265,0.036478
0.030069,0.04666,0.070791,0.10501,0.1523,0.21596,0.2994,0.40585,0.53787,0.69697,0.88301,1.0938,1.3247,1.5685,1.816,2.0555,2.2749,2.4616,2.6042,2.6937,2.7242,2.6937,2.6042,2.4616,2.2749,2.0555,1.816,1.5685,1.3247,1.0938,0.88301,0.69697,0.53787,0.40585,0.2994,0.21596,0.1523,0.10501,0.070791,0.04666,0.030069
0.02429,0.03869,0.060173,0.091376,0.13549,0.19615,0.27728,0.38273,0.5158,0.67875,0.87211,1.0941,1.3403,1.603,1.8721,2.1348,2.3769,2.584,2.7429,2.8429,2.8771,2.8429,2.7429,2.584,2.3769,2.1348,1.8721,1.603,1.3403,1.0941,0.87211,0.67875,0.5158,0.38273,0.27728,0.19615,0.13549,0.091376,0.060173,0.03869,0.02429
0.019177,0.031431,0.050227,0.078254,0.11887,0.17605,0.25421,0.35789,0.49125,0.65743,0.85781,1.0913,1.3535,1.6368,1.9298,2.2184,2.4864,2.7169,2.8946,3.0067,3.0451,3.0067,2.8946,2.7169,2.4864,2.2184,1.9298,1.6368,1.3535,1.0913,0.85781,0.65743,0.49125,0.35789,0.25421,0.17605,0.11887,0.078254,0.050227,0.031431,0.019177
0.014749,0.024944,0.041063,0.065803,0.10264,0.15585,0.23036,0.33142,0.46415,0.63275,0.83967,1.0846,1.3638,1.6692,1.9887,2.3064,2.6038,2.8613,3.0607,3.1869,3.2301,3.1869,3.0607,2.8613,2.6038,2.3064,1.9887,1.6692,1.3638,1.0846,0.83967,0.63275,0.46415,0.33142,0.23036,0.15585,0.10264,0.065803,0.041063,0.024944,0.014749
0.01101,0.019273,0.032783,0.054186,0.087025,0.13581,0.20595,0.30346,0.43449,0.6045,0.81721,1.0735,1.3702,1.6995,2.0482,2.3987,2.7295,3.0181,3.2427,3.3854,3.4344,3.3854,3.2427,3.0181,2.7295,2.3987,2.0482,1.6995,1.3702,1.0735,0.81721,0.6045,0.43449,0.30346,0.20595,0.13581,0.087025,0.054186,0.032783,0.019273,0.01101
0.0079415,0.014441,0.025468,0.043557,0.072244,0.11621,0.18128,0.27425,0.40236,0.5725,0.78998,1.0572,1.372,1.7267,2.1076,2.4948,2.864,3.1885,3.4426,3.6046,3.6603,3.6046,3.4426,3.1885,2.864,2.4948,2.1076,1.7267,1.372,1.0572,0.78998,0.5725,0.40236,0.27425,0.18128,0.11621,0.072244,0.043557,0.025468,0.014441,0.0079415
0.0055064,0.010444,0.019171,0.034051,0.058529,0.097355,0.15671,0.24409,0.36793,0.53669,0.75757,1.0348,1.3679,1.7497,2.1659,2.5945,3.0076,3.3738,3.6623,3.8472,3.9108,3.8472,3.6623,3.3738,3.0076,2.5945,2.1659,1.7497,1.3679,1.0348,0.75757,0.53669,0.36793,0.24409,0.15671,0.097355,0.058529,0.034051,0.019171,0.010444,0.0055064
0.0036475,0.0072504,0.013913,0.025774,0.046095,0.079582,0.13264,0.21342,0.33151,0.49711,0.71963,1.0057,1.3568,1.7672,2.2219,2.697,3.1604,3.5751,3.9043,4.1162,4.1893,4.1162,3.9043,3.5751,3.1604,2.697,2.2219,1.7672,1.3568,1.0057,0.71963,0.49711,0.33151,0.21342,0.13264,0.079582,0.046095,0.025774,0.013913,0.0072504,0.0036475
0.0022913,0.004799,0.0096776,0.01879,0.035124,0.063214,0.10954,0.18275,0.29354,0.45397,0.67595,0.96904,1.3375,1.7774,2.2741,2.8014,3.3226,3.7941,4.1713,4.4154,4.4999,4.4154,4.1713,3.7941,3.3226,2.8014,2.2741,1.7774,1.3375,0.96904,0.67595,0.45397,0.29354,0.18275,0.10954,0.063214,0.035124,0.01879,0.0096776,0.004799,0.0022913
0.0013528,0.0030045,0.0064053,0.013108,0.025749,0.048553,0.087883,0.15269,0.25466,0.40769,0.6265,0.92417,1.3086,1.7787,2.3206,2.9063,3.494,4.032,4.4663,4.749,4.8472,4.749,4.4663,4.032,3.494,2.9063,2.3206,1.7787,1.3086,0.92417,0.6265,0.40769,0.25466,0.15269,0.087883,0.048553,0.025749,0.013108,0.0064053,0.0030045,0.0013528
0.00074265,0.0017619,0.0039991,0.0086834,0.018037,0.035844,0.068143,0.12393,0.21563,0.3589,0.5715,0.87058,1.2687,1.7688,2.3591,3.01,3.6742,4.2905,4.793,5.1224,5.2371,5.1224,4.793,4.2905,3.6742,3.01,2.3591,1.7688,1.2687,0.87058,0.5715,0.3589,0.21563,0.12393,0.068143,0.035844,0.018037,0.0086834,0.0039991,0.0017619,0.00074265
0.00037411,0.00095643,0.0023303,0.0054107,0.011973,0.025248,0.050741,0.097181,0.17738,0.30854,0.51147,0.80802,1.2165,1.7455,2.3867,3.1101,3.8623,4.5711,5.1556,5.5417,5.6767,5.5417,5.1556,4.5711,3.8623,3.1101,2.3867,1.7455,1.2165,0.80802,0.51147,0.30854,0.17738,0.097181,0.050741,0.025248,0.011973,0.0054107,0.0023303,0.00095643,0.00037411
0.00017014,0.00047358,0.0012508,0.0031344,0.0074531,0.016816,0.036,0.073129,0.14095,0.25779,0.44736,0.73662,1.1509,1.7062,2.4,3.2034,4.057,4.8753,5.559,6.0145,6.1744,6.0145,5.559,4.8753,4.057,3.2034,2.4,1.7062,1.1509,0.73662,0.44736,0.25779,0.14095,0.073129,0.036,0.016816,0.0074531,0.0031344,0.0012508,0.00047358,0.00017014
6.8463e-05,0.00021004,0.00060839,0.0016638,0.0042957,0.010472,0.0241,0.052369,0.10744,0.2081,0.38055,0.65704,1.071,1.6484,2.3951,3.2858,4.2559,5.2045,6.0089,6.55,6.741,6.55,6.0089,5.2045,4.2559,3.2858,2.3951,1.6484,1.071,0.65704,0.38055,0.2081,0.10744,0.052369,0.0241,0.010472,0.0042957,0.0016638,0.00060839,0.00021004,6.8463e-05
2.3762e-05,8.1549e-05,0.00026272,0.00079453,0.0022556,0.0060111,0.015037,0.035313,0.077845,0.16109,0.31292,0.57061,0.97674,1.5695,2.3674,3.3521,4.4556,5.5595,6.5117,7.1596,7.3896,7.1596,6.5117,5.5595,4.4556,3.3521,2.3674,1.5695,0.97674,0.57061,0.31292,0.16109,0.077845,0.035313,0.015037,0.0060111,0.0022556,0.00079453,0.00026272,8.1549e-05,2.3762e-05
6.887e-06,2.6921e-05,9.8127e-05,0.00033352,0.0010571,0.003124,0.0086091,0.022123,0.053012,0.11845,0.2468,0.47949,0.86867,1.4675,2.3117,3.3956,4.651,5.9403,7.0748,7.857,8.1365,7.857,7.0748,5.9403,4.651,3.3956,2.3117,1.4675,0.86867,0.47949,0.2468,0.11845,0.053012,0.022123,0.0086091,0.003124,0.0010571,0.00033352,9.8127e-05,2.6921e-05,6.887e-06
1.5991e-06,7.2785e-06,3.0652e-05,0.00011944,0.00043058,0.0014362,0.0044323,0.012656,0.033434,0.081723,0.18482,0.38672,0.74867,1.341,2.2224,3.4077,4.8345,6.3458,7.7067,8.6596,9.0027,8.6596,7.7067,6.3458,4.8345,3.4077,2.2224,1.341,0.74867,0.38672,0.18482,0.081723,0.033434,0.012656,0.0044323,0.0014362,0.00043058,0.00011944,3.0652e-05,7.2785e-06,1.5991e-06
2.8173e-07,1.5348e-06,7.6646e-06,3.509e-05,0.00014727,0.00056664,0.0019987,0.0064628,0.019158,0.052062,0.1297,0.29621,0.62017,1.1903,2.0944,3.3784,4.9958,6.7724,8.4164,9.5887,10.015,9.5887,8.4164,6.7724,4.9958,3.3784,2.0944,1.1903,0.62017,0.29621,0.1297,0.052062,0.019158,0.0064628,0.0019987,0.00056664,0.00014727,3.509e-05,7.6646e-06,1.5348e-06,2.8173e-07
3.5056e-08,2.3657e-07,1.4476e-06,8.0319e-06,4.0407e-05,0.00018432,0.00076237,0.0028591,0.0097225,0.029978,0.083811,0.21246,0.48834,1.0178,1.9233,3.2956,5.1202,7.2131,9.2137,10.671,11.207,10.671,9.2137,7.2131,5.1202,3.2956,1.9233,1.0178,0.48834,0.21246,0.083811,0.029978,0.0097225,0.0028591,0.00076237,0.00018432,4.0407e-05,8.0319e-06,1.4476e-06,2.3657e-07,3.5056e-08
2.7969e-09,2.4434e-08,1.91e-07,1.336e-06,8.3619e-06,4.6831e-05,0.00023468,0.0010524,0.0042225,0.01516,0.048704,0.14001,0.36014,0.82892,1.7072,3.1462,5.1881,7.6554,10.108,11.941,12.624,11.941,10.108,7.6554,5.1881,3.1462,1.7072,0.82892,0.36014,0.14001,0.048704,0.01516,0.0042225,0.0010524,0.00023468,4.6831e-05,8.3619e-06,1.336e-06,1.91e-07,2.4434e-08,2.7969e-09
1.2534e-10,1.5005e-09,1.5816e-08,1.4679e-07,1.1994e-06,8.6291e-06,5.4661e-05,0.00030485,0.001497,0.0064722,0.024638,0.082577,0.24368,0.63314,1.4484,2.9173,5.1735,8.078,11.105,13.442,14.326,13.442,11.105,8.078,5.1735,2.9173,1.4484,0.63314,0.24368,0.082577,0.024638,0.0064722,0.001497,0.00030485,5.4661e-05,8.6291e-06,1.1994e-06,1.4679e-07,1.5816e-08,1.5005e-09,1.2534e-10
2.6202e-12,4.6341e-11,7.0734e-10,9.3176e-09,1.0592e-07,1.0392e-06,8.7992e-06,6.4297e-05,0.00040547,0.0022067,0.010365,0.042012,0.14697,0.44369,1.156,2.5993,5.044,8.4472,12.209,15.228,16.392,15.228,12.209,8.4472,5.044,2.5993,1.156,0.44369,0.14697,0.042012,0.010365,0.0022067,0.00040547,6.4297e-05,8.7992e-06,1.0392e-06,1.0592e-07,9.3176e-09,7.0734e-10,4.6341e-11,2.6202e-12
1.9575e-14,5.6596e-13,1.377e-11,2.8195e-10,4.8582e-09,7.0446e-08,8.5962e-07,8.8273e-06,7.6282e-05,0.00055474,0.0033949,0.017484,0.075774,0.27636,0.84822,2.1908,4.7619,8.7102,13.408,17.368,18.932,17.368,13.408,8.7102,4.7619,2.1908,0.84822,0.27636,0.075774,0.017484,0.0033949,0.00055474,7.6282e-05,8.8273e-06,8.5962e-07,7.0446e-08,4.8582e-09,2.8195e-10,1.377e-11,5.6596e-13,1.9575e-14
3.5253e-17,1.9161e-15,8.4852e-14,3.0614e-12,8.9988e-11,2.1551e-09,4.2049e-08,6.6845e-07,8.6575e-06,9.1355e-05,0.00078538,0.0055011,0.031393,0.14596,0.55288,1.7063,4.2903,8.789,14.669,19.947,22.099,19.947,14.669,8.789,4.2903,1.7063,0.55288,0.14596,0.031393,0.0055011,0.00078538,9.1355e-05,8.6575e-06,6.6845e-07,4.2049e-08,2.1551e-09,8.9988e-11,3.0614e-12,8.4852e-14,1.9161e-15,3.5253e-17
8.3889e-21,1.0454e-18,1.0171e-16,7.7273e-15,4.5836e-13,2.1228e-11,7.6765e-10,2.1674e-08,4.7782e-07,8.2246e-06,0.00011054,0.0011599,0.0095033,0.060795,0.30366,1.1843,3.6061,8.5738,15.916,23.069,26.108,23.069,15.916,8.5738,3.6061,1.1843,0.30366,0.060795,0.0095033,0.0011599,0.00011054,8.2246e-06,4.7782e-07,2.1674e-08,7.6765e-10,2.1228e-11,4.5836e-13,7.7273e-15,1.0171e-16,1.0454e-18,8.3889e-21
